TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no
<br>             tremor as judged by the investigator (may be a cause of tremor)
<br>
<br>          8. No medication is an absolute exclusion from TMS. Medications will be reviewed by the
<br>             responsible MD and a decision about inclusion will be made based on the following:
<br>
<br>               -  The patient's past medical history, drug dose, history of recent medication
<br>                  changes or duration of treatment, and combination with other Central Nervous
<br>                  System active drugs.
<br>
<br>               -  The published TMS guidelines review of medications to be considered with TMS
<br>
<br>          9. History of seizures, diagnosis of epilepsy, history of abnormal (epileptiform) EEG, or
<br>             family history of treatment resistant epilepsy with the exception of a single seizure
<br>             of benign etiology (e.g. febrile seizures) in the judgement of the investigator
<br>
<br>         10. TMS and MRI-Specific exclusion criteria including:
<br>
<br>               -  Known metal in the head (such as a surgical aneurysm clip) or a history of prior
<br>                  neurosurgical procedures.
<br>
<br>               -  Ferromagnetic bioimplants activated by any electronic, mechanical or magnetic
<br>                  means, such as cochlear implants, pacemakers, medication pumps, vagal
<br>                  stimulators, deep brain stimulators, neurostimulators, biostimulators, or
<br>                  ventriculo-peritoneal shunts.
<br>
<br>               -  Subjects who have or might have bullet fragments or other shrapnel (veterans or
<br>                  workers exposed to metal in their work environment).
<br>
<br>               -  Subjects with metallic paint (e.g. color contact lenses, tattoos, metallic
<br>                  eyeliner)
<br>
<br>               -  Subjects expressing significant claustrophobia.
<br>      ;
<br>        Inclusion Criteria for ET subjects:
<br>
<br>          1. Outpatients with essential tremor as diagnosed and confirmed by movement disorder
<br>             specialist
<br>
<br>          2. Women of child-bearing potential must provide a negative pregnancy test at entry into
<br>             the study
<br>
<br>          3. Stable doses of all medications for at least 14 days prior to study entry and for the
<br>             duration of the study,
<br>
<br>          4. At least a 1cm amplitude tremor as judged by the screener using a ruler
<br>
<br>        Inclusion Criteria for Healthy Volunteers:
<br>
<br>          1. Healthy subjects without tremor and without significant neurologic disease suggestive
<br>             of cerebellar ataxia or other neurodegenerative diseases
<br>
<br>          2. Ages 18-80
<br>
<br>        Exclusion Criteria:
<br>
<br>          1. Any unstable illness or concomitant medical condition that, in the investigator's
<br>             opinion, precludes participation in this study, including disorders that may affect
<br>             gait or balance (i.e., stroke, arthritis, etc).
<br>
<br>          2. Pregnancy or lactation.
<br>
<br>          3. Concurrent participation in another clinical study.
<br>
<br>          4. Dementia or other psychiatric illness that prevents the patient from giving informed
<br>             consent (Montreal Cognitive Assessment Score score less than or equal to 21).
<br>
<br>          5. Legal incapacity or limited legal capacity.
<br>
<br>          6. Tremor derived from any cause other than essential tremor (Parkinson's disease,
<br>             drug-induced, anxiety-induced) in the clinical assessment at screening
<br>
<br>          7. Currently taking lithium or amiodarone or any other drug judged to be contributing to
<br>             tremor as judged by the investigator (may be a cause of tremor)
<br>
<br>          8. No medication is an absolute exclusion from TMS. Medications will be reviewed by the
<br>             responsible MD and a decision about inclusion will be made based on the following:
<br>
<br>               -  The patient's past medical history, drug dose, history of recent medication
<br>                  changes or duration of treatment, and combination with other Central Nervous
<br>                  System active drugs.
<br>
<br>               -  The published TMS guidelines review of medications to be considered with TMS
<br>
<br>          9. History of seizures, diagnosis of epilepsy, history of abnormal (epileptiform) EEG, or
<br>             family history of treatment resistant epilepsy with the exception of a single seizure
<br>             of benign etiology (e.g. febrile seizures) in the judgement of the investigator
<br>
<br>         10. TMS and MRI-Specific exclusion criteria including:
<br>
<br>               -  Known metal in the head (such as a surgical aneurysm clip) or a history of prior
<br>                  neurosurgical procedures.
<br>
<br>               -  Ferromagnetic bioimplants activated by any electronic, mechanical or magnetic
<br>                  means, such as cochlear implants, pacemakers, medication pumps, vagal
<br>                  stimulators, deep brain stimulators, neurostimulators, biostimulators, or
<br>                  ventriculo-peritoneal shunts.
<br>
<br>               -  Subjects who have or might have bullet fragments or other shrapnel (veterans or
<br>                  workers exposed to metal in their work environment).
<br>
<br>               -  Subjects with metallic paint (e.g. color contact lenses, tattoos, metallic
<br>                  eyeliner)
<br>
<br>               -  Subjects expressing significant claustrophobia.
<br>      ;
<br>        Inclusion Criteria for ET subjects:
<br>
<br>          1. Outpatients with essential tremor as diagnosed and confirmed by movement disorder
<br>             specialist
<br>
<br>          2. Women of child-bearing potential must provide a negative pregnancy test at entry into
